chr,gene_id,strand,start,end
chr3,ENSG00000206262.8,+,138950265,138953451
chr3,ENSG00000206260.3,-,139005468,139005470
chr3,ENSG00000184814.5,-,139019031,139019866
chr3,ENSG00000233701.3,-,139042102,139043834
chr3,ENSG00000175110.11,+,139343956,139344026
chr3,ENSG00000175110.11,+,139349331,139349434
chr3,ENSG00000175110.11,+,139350179,139350322
chr3,ENSG00000175110.11,+,139350977,139351062
chr3,ENSG00000175110.11,+,139352647,139352792
chr3,ENSG00000184432.9,-,139355600,139355680
chr3,ENSG00000175110.11,+,139355682,139355790
chr3,ENSG00000175110.11,+,139356919,139357223
chr3,ENSG00000184432.9,-,139357406,139357865
chr3,ENSG00000184432.9,-,139383352,139383435
chr3,ENSG00000114113.6,-,139452884,139453118
chr3,ENSG00000114113.6,-,139476460,139476510
chr3,ENSG00000114115.9,-,139517434,139517629
chr3,ENSG00000114115.9,-,139524407,139525902
chr3,ENSG00000114115.9,-,139526405,139527309
chr3,ENSG00000163864.14,-,139560180,139561392
chr3,ENSG00000163864.14,-,139573598,139573680
chr3,ENSG00000163864.14,-,139575583,139575993
chr3,ENSG00000163864.14,-,139579054,139579055
chr3,ENSG00000163864.14,-,139599148,139599283
chr3,ENSG00000163864.14,-,139627725,139627764
chr3,ENSG00000163864.14,-,139637963,139638062
chr3,ENSG00000158258.15,+,140566251,140577397
chr3,ENSG00000155890.3,+,140700972,140701150
chr3,ENSG00000114120.11,+,140963239,140966211
chr3,ENSG00000114120.11,+,140966966,140967036
chr3,ENSG00000114120.11,+,140968683,140968730
chr3,ENSG00000114120.11,+,140970927,140970993
chr3,ENSG00000114120.11,+,140973716,140974005
chr3,ENSG00000114120.11,+,140976260,140979933
chr3,ENSG00000175093.4,+,141132296,141132310
chr3,ENSG00000175093.4,+,141147142,141148611
chr3,ENSG00000155893.11,+,141260123,141260175
chr3,ENSG00000155893.11,+,141262243,141262340
chr3,ENSG00000155893.11,+,141278342,141278500
chr3,ENSG00000155893.11,+,141279378,141279475
chr3,ENSG00000155893.11,+,141287314,141287453
chr3,ENSG00000155893.11,+,141292268,141292537
chr3,ENSG00000155893.11,+,141293203,141294906
chr3,ENSG00000177311.10,+,141386872,141386937
chr3,ENSG00000177311.10,+,141396259,141396503
chr3,ENSG00000177311.10,+,141403927,141404031
chr3,ENSG00000177311.10,+,141438243,141438365
chr3,ENSG00000177311.10,+,141445974,141449792
chr3,ENSG00000155903.11,+,141516328,141516431
chr3,ENSG00000155903.11,+,141529708,141529802
chr3,ENSG00000155903.11,+,141540533,141540573
chr3,ENSG00000155903.11,+,141612311,141615342
chr3,ENSG00000114125.13,+,141742680,141742907
chr3,ENSG00000114125.13,+,141743509,141743556
chr3,ENSG00000114125.13,+,141745159,141747560
chr3,ENSG00000114124.2,+,141817048,141818490
chr3,ENSG00000069849.10,+,141902136,141902227
chr3,ENSG00000069849.10,+,141903620,141903748
chr3,ENSG00000069849.10,+,141907167,141907274
chr3,ENSG00000069849.10,+,141913652,141913836
chr3,ENSG00000069849.10,+,141915970,141916020
chr3,ENSG00000069849.10,+,141916555,141916574
chr3,ENSG00000069849.10,+,141921977,141922063
chr3,ENSG00000069849.10,+,141925531,141926514
chr3,ENSG00000114126.17,-,141944428,141952696
chr3,ENSG00000114126.17,-,141952829,141952867
chr3,ENSG00000114126.17,-,141952911,141953016
chr3,ENSG00000114126.17,-,141959674,141959840
chr3,ENSG00000114126.17,-,141963812,141963963
chr3,ENSG00000114126.17,-,141970073,141970141
chr3,ENSG00000114126.17,-,141974048,141974191
chr3,ENSG00000114126.17,-,141978520,141978682
chr3,ENSG00000114126.17,-,141989067,141989363
chr3,ENSG00000114126.17,-,141993538,141993585
chr3,ENSG00000114126.17,-,141995020,141995141
chr3,ENSG00000114126.17,-,142000252,142000330
chr3,ENSG00000114126.17,-,142005444,142005544
chr3,ENSG00000175066.15,-,142157527,142165770
chr3,ENSG00000175066.15,-,142170183,142170211
chr3,ENSG00000175066.15,-,142170325,142170458
chr3,ENSG00000175066.15,-,142171419,142171478
chr3,ENSG00000175066.15,-,142172353,142172456
chr3,ENSG00000175066.15,-,142177482,142177605
chr3,ENSG00000175066.15,-,142181461,142181565
chr3,ENSG00000175066.15,-,142182923,142183049
chr3,ENSG00000175066.15,-,142184711,142185706
chr3,ENSG00000175066.15,-,142198857,142198933
chr3,ENSG00000175066.15,-,142204217,142204646
chr3,ENSG00000114127.10,-,142306607,142311513
chr3,ENSG00000114127.10,-,142318647,142318694
chr3,ENSG00000114127.10,-,142318790,142318903
chr3,ENSG00000114127.10,-,142417841,142418609
chr3,ENSG00000114127.10,-,142418815,142418881
chr3,ENSG00000114127.10,-,142421016,142421153
chr3,ENSG00000114127.10,-,142421476,142421543
chr3,ENSG00000114127.10,-,142422582,142422750
chr3,ENSG00000114127.10,-,142422835,142422922
chr3,ENSG00000114127.10,-,142423560,142423629
chr3,ENSG00000114127.10,-,142425528,142425538
chr3,ENSG00000175054.14,-,142449235,142453058
chr3,ENSG00000175054.14,-,142560339,142560454
chr3,ENSG00000175054.14,-,142561243,142561421
chr3,ENSG00000175054.14,-,142562232,142562340
chr3,ENSG00000120756.12,+,142645296,142645580
chr3,ENSG00000120756.12,+,142664202,142664237
chr3,ENSG00000120756.12,+,142669390,142669553
chr3,ENSG00000120756.12,+,142670993,142670995
chr3,ENSG00000120756.12,+,142712005,142713664
chr3,ENSG00000144935.14,+,142777632,142777658
chr3,ENSG00000144935.14,+,142806233,142807888
chr3,ENSG00000163710.7,-,142815922,142816001
chr3,ENSG00000163710.7,-,142816535,142816612
chr3,ENSG00000163710.7,-,142817869,142818434
chr3,ENSG00000163710.7,-,142820967,142821045
chr3,ENSG00000163710.7,-,142823532,142823615
chr3,ENSG00000163710.7,-,142829692,142829846
chr3,ENSG00000188582.8,-,142949164,142950551
chr3,ENSG00000188582.8,-,142951563,142951796
chr3,ENSG00000188582.8,-,142961231,142962205
chr3,ENSG00000163714.17,+,142993997,142994140
chr3,ENSG00000163714.17,+,142998400,142998464
chr3,ENSG00000163714.17,+,143010815,143010859
chr3,ENSG00000163714.17,+,143032784,143032946
chr3,ENSG00000163714.17,+,143033271,143033350
chr3,ENSG00000163714.17,+,143034888,143034975
chr3,ENSG00000163714.17,+,143035982,143036104
chr3,ENSG00000163714.17,+,143037179,143037335
chr3,ENSG00000163714.17,+,143038108,143038203
chr3,ENSG00000163714.17,+,143038894,143038960
chr3,ENSG00000163714.17,+,143043117,143043276
chr3,ENSG00000163714.17,+,143050939,143051049
chr3,ENSG00000163714.17,+,143053676,143053794
chr3,ENSG00000163714.17,+,143054943,143055119
chr3,ENSG00000163714.17,+,143056312,143060546
chr3,ENSG00000175040.5,+,143122407,143124014
chr3,ENSG00000181804.14,-,143265222,143266704
chr3,ENSG00000181804.14,-,143693210,143693307
chr3,ENSG00000181744.8,+,143985543,143985599
chr3,ENSG00000181744.8,+,143989839,143992367
chr3,ENSG00000152952.11,-,146069440,146070719
chr3,ENSG00000152952.11,-,146110300,146110448
chr3,ENSG00000152952.11,-,146121112,146121216
chr3,ENSG00000114698.14,-,146192339,146194413
chr3,ENSG00000114698.14,-,146220888,146220925
chr3,ENSG00000114698.14,-,146222072,146222092
chr3,ENSG00000114698.14,-,146223733,146223777
chr3,ENSG00000163746.11,-,146391421,146391562
chr3,ENSG00000163746.11,-,146395760,146395907
chr3,ENSG00000163746.11,-,146433288,146433517
chr3,ENSG00000163746.11,-,146441758,146441794
chr3,ENSG00000163746.11,-,146459905,146460083
chr3,ENSG00000163746.11,-,146460172,146460284
chr3,ENSG00000188313.12,-,146515180,146516101
chr3,ENSG00000188313.12,-,146516903,146517167
chr3,ENSG00000188313.12,-,146521544,146522053
chr3,ENSG00000188313.12,-,146525605,146525618
chr3,ENSG00000231213.6,-,146576555,146576725
chr3,ENSG00000231213.6,-,146585838,146585942
chr3,ENSG00000231213.6,-,146586030,146586076
chr3,ENSG00000174963.17,-,147386046,147388859
chr3,ENSG00000174963.17,-,147390931,147390932
chr3,ENSG00000152977.9,+,147413549,147416719
chr3,ENSG00000144891.17,+,148740989,148741035
chr3,ENSG00000144891.17,+,148742113,148743008
chr3,ENSG00000153002.11,+,148827654,148827823
chr3,ENSG00000153002.11,+,148860000,148860187
chr3,ENSG00000163751.3,+,148896705,148897196
chr3,ENSG00000163754.17,+,149024163,149024272
chr3,ENSG00000163754.17,+,149026760,149027668
chr3,ENSG00000071794.15,-,149030127,149032222
chr3,ENSG00000047457.13,-,149162410,149162875
chr3,ENSG00000047457.13,-,149165946,149166017
chr3,ENSG00000163755.8,+,149167146,149167240
chr3,ENSG00000163755.8,+,149167889,149167983
chr3,ENSG00000163755.8,+,149170471,149170573
chr3,ENSG00000163755.8,+,149172095,149173732
chr3,ENSG00000047457.13,-,149172499,149173716
chr3,ENSG00000163762.6,-,149318498,149321480
chr3,ENSG00000169908.10,-,149369022,149371662
chr3,ENSG00000169908.10,-,149371687,149371867
chr3,ENSG00000169903.6,+,149502691,149503281
chr3,ENSG00000018408.14,-,149517235,149520989
chr3,ENSG00000018408.14,-,149526013,149526125
chr3,ENSG00000018408.14,-,149527836,149527934
chr3,ENSG00000018408.14,-,149657307,149657309
chr3,ENSG00000018408.14,-,149657504,149658041
chr3,ENSG00000114744.8,-,149738470,149741718
chr3,ENSG00000206199.9,-,149761105,149761613
chr3,ENSG00000206199.9,-,149766628,149767155
chr3,ENSG00000206199.9,-,149767157,149768095
chr3,ENSG00000206199.9,-,149770560,149770674
chr3,ENSG00000082996.19,+,149846011,149846026
chr3,ENSG00000082996.19,+,149895473,149895518
chr3,ENSG00000082996.19,+,149902073,149902162
chr3,ENSG00000082996.19,+,149911978,149912083
chr3,ENSG00000082996.19,+,149921134,149921227
chr3,ENSG00000082996.19,+,149960056,149960136
chr3,ENSG00000082996.19,+,149960740,149960833
chr3,ENSG00000082996.19,+,149961102,149962139
chr3,ENSG00000070087.13,-,149964904,149966586
chr3,ENSG00000070087.13,-,149968118,149968550
chr3,ENSG00000196428.12,+,150438238,150438354
chr3,ENSG00000196428.12,+,150457076,150457127
chr3,ENSG00000196428.12,+,150458376,150466431
chr3,ENSG00000120742.10,-,150541994,150544460
chr3,ENSG00000120742.10,-,150545397,150545628
chr3,ENSG00000120742.10,-,150546136,150547177
chr3,ENSG00000144895.11,+,150558421,150558462
chr3,ENSG00000144895.11,+,150562542,150562660
chr3,ENSG00000144895.11,+,150563515,150563614
chr3,ENSG00000144895.11,+,150564299,150564381
chr3,ENSG00000144895.11,+,150567693,150567766
chr3,ENSG00000144895.11,+,150567902,150568046
chr3,ENSG00000144895.11,+,150568176,150568292
chr3,ENSG00000144895.11,+,150571958,150572529
chr3,ENSG00000144895.11,+,150575649,150575762
chr3,ENSG00000144895.11,+,150581618,150581746
chr3,ENSG00000144895.11,+,150583200,150583265
chr3,ENSG00000144895.11,+,150583846,150584242
chr3,ENSG00000198843.12,+,150618709,150618928
chr3,ENSG00000198843.12,+,150622385,150622495
chr3,ENSG00000198843.12,+,150623043,150623169
chr3,ENSG00000198843.12,+,150624812,150624899
chr3,ENSG00000198843.12,+,150627010,150627163
chr3,ENSG00000198843.12,+,150627659,150630445
chr3,ENSG00000163645.14,-,150659885,150659894
chr3,ENSG00000181788.3,-,150741127,150742143
chr3,ENSG00000280141.1,+,150819970,150819972
chr3,ENSG00000260234.5,-,150882997,150883058
chr3,ENSG00000260234.5,-,150883699,150883772
chr3,ENSG00000260234.5,-,150885368,150885438
chr3,ENSG00000260234.5,-,150890320,150890385
chr3,ENSG00000260234.5,-,150890938,150891150
chr3,ENSG00000260234.5,-,150893324,150893415
chr3,ENSG00000260234.5,-,150894186,150894305
chr3,ENSG00000260234.5,-,150903249,150903416
chr3,ENSG00000260234.5,-,150905062,150905089
chr3,ENSG00000260234.5,-,150905327,150905497
chr3,ENSG00000260234.5,-,150907371,150907419
chr3,ENSG00000163646.10,-,150926163,150927938
chr3,ENSG00000163646.10,-,150943845,150943991
chr3,ENSG00000144893.12,+,151193685,151193745
chr3,ENSG00000174946.6,-,151197832,151198429
chr3,ENSG00000174946.6,-,151199387,151199439
chr3,ENSG00000174944.8,-,151212117,151213302
chr3,ENSG00000174944.8,-,151214317,151214340
chr3,ENSG00000174944.8,-,151219535,151219642
chr3,ENSG00000138271.5,-,151294103,151294171
chr3,ENSG00000138271.5,-,151300101,151300198
chr3,ENSG00000181631.6,-,151326312,151327993
chr3,ENSG00000144893.12,+,151336534,151337062
chr3,ENSG00000169313.9,-,151337380,151337819
chr3,ENSG00000169313.9,-,151338846,151338859
chr3,ENSG00000169313.9,-,151340596,151340760
chr3,ENSG00000152580.8,-,151425384,151425649
chr3,ENSG00000144893.12,+,151432802,151437072
chr3,ENSG00000152580.8,-,151433494,151436691
chr3,ENSG00000197953.5,+,151756992,151761339
chr3,ENSG00000114771.13,+,151824844,151824860
chr3,ENSG00000114771.13,+,151828170,151828488
chr3,ENSG00000198829.6,+,151879852,151879892
chr3,ENSG00000198829.6,+,151881546,151884619
chr3,ENSG00000221962.4,-,152340527,152340529
chr3,ENSG00000152601.17,+,152396167,152396221
chr3,ENSG00000152601.17,+,152414941,152415042
chr3,ENSG00000152601.17,+,152459300,152459345
chr3,ENSG00000152601.17,+,152462385,152465780
chr3,ENSG00000114790.12,+,154254790,154254824
chr3,ENSG00000114790.12,+,154255331,154257827
chr3,ENSG00000174953.13,-,154272546,154276173
chr3,ENSG00000174953.13,-,154277625,154277718
chr3,ENSG00000174953.13,-,154280579,154280657
chr3,ENSG00000174948.5,-,154337672,154337701
chr3,ENSG00000196549.10,+,155084158,155084167
chr3,ENSG00000196549.10,+,155089878,155090500
chr3,ENSG00000196549.10,+,155180457,155183729
chr3,ENSG00000114805.16,-,155375580,155375685
chr3,ENSG00000114805.16,-,155479881,155483051
chr3,ENSG00000114805.16,-,155483349,155483368
chr3,ENSG00000114805.16,-,155596368,155596378
chr3,ENSG00000174928.15,-,155762617,155763918
chr3,ENSG00000174928.15,-,155767509,155767669
chr3,ENSG00000174928.15,-,155775701,155775848
chr3,ENSG00000169359.13,-,155821024,155828212
chr3,ENSG00000169359.13,-,155828228,155828377
chr3,ENSG00000169359.13,-,155829688,155829903
chr3,ENSG00000169359.13,-,155833468,155833540
chr3,ENSG00000163655.15,+,155937690,155944026
chr3,ENSG00000169282.17,+,156452933,156452936
chr3,ENSG00000169282.17,+,156457453,156457532
chr3,ENSG00000169282.17,+,156459827,156459871
chr3,ENSG00000169282.17,+,156463702,156463746
chr3,ENSG00000169282.17,+,156465643,156465686
chr3,ENSG00000169282.17,+,156474734,156474820
chr3,ENSG00000169282.17,+,156514364,156514391
chr3,ENSG00000169282.17,+,156536745,156539138
chr3,ENSG00000114850.6,-,156540140,156543252
chr3,ENSG00000163659.12,+,156705129,156706770
chr3,ENSG00000197980.11,+,156853050,156853214
chr3,ENSG00000197980.11,+,156888403,156888469
chr3,ENSG00000197980.11,+,156924508,156925256
chr3,ENSG00000197980.11,+,156942529,156942714
chr3,ENSG00000197980.11,+,156979194,156979374
chr3,ENSG00000197980.11,+,156979819,156980028
chr3,ENSG00000197980.11,+,156992653,156992730
chr3,ENSG00000197980.11,+,156993074,156993080
chr3,ENSG00000197980.11,+,157045748,157046129
chr3,ENSG00000163660.11,-,157146508,157146555
chr3,ENSG00000163660.11,-,157147553,157148589
chr3,ENSG00000163660.11,-,157149287,157149385
chr3,ENSG00000163660.11,-,157149485,157149596
chr3,ENSG00000163660.11,-,157149836,157149977
chr3,ENSG00000163660.11,-,157150065,157150169
chr3,ENSG00000163660.11,-,157150282,157150381
chr3,ENSG00000163660.11,-,157151486,157151591
chr3,ENSG00000163660.11,-,157151729,157151930
chr3,ENSG00000163660.11,-,157152177,157152241
chr3,ENSG00000163660.11,-,157153036,157153156
chr3,ENSG00000163660.11,-,157157023,157157055
chr3,ENSG00000197415.11,-,157259742,157261136
chr3,ENSG00000163661.3,+,157442977,157443628
chr3,ENSG00000197415.11,-,157459519,157460070
chr3,ENSG00000197415.11,-,157470332,157470529
chr3,ENSG00000197415.11,-,157489055,157489160
chr3,ENSG00000197415.11,-,157493187,157493224
chr3,ENSG00000197415.11,-,157495350,157495506
chr3,ENSG00000197415.11,-,157499395,157499675
chr3,ENSG00000174899.10,+,157569323,157569912
chr3,ENSG00000174899.10,+,157578282,157578885
chr3,ENSG00000174899.10,+,157600296,157601233
chr3,ENSG00000174899.10,+,157645853,157645874
chr3,ENSG00000174899.10,+,157677525,157677749
chr3,ENSG00000168779.19,-,158096011,158098029
chr3,ENSG00000174891.12,+,158298039,158298075
chr3,ENSG00000174891.12,+,158354857,158354951
chr3,ENSG00000174891.12,+,158460935,158461003
chr3,ENSG00000174891.12,+,158537092,158537198
chr3,ENSG00000174891.12,+,158543335,158543487
chr3,ENSG00000174891.12,+,158543518,158543687
chr3,ENSG00000174891.12,+,158544183,158545730
chr3,ENSG00000178053.17,+,158588852,158588924
chr3,ENSG00000178053.17,+,158592434,158592581
chr3,ENSG00000178053.17,+,158596862,158596945
chr3,ENSG00000178053.17,+,158598080,158598208
chr3,ENSG00000178053.17,+,158600014,158600175
chr3,ENSG00000178053.17,+,158605200,158606460
chr3,ENSG00000079257.7,-,158645822,158646101
chr3,ENSG00000079257.7,-,158666414,158666648
chr3,ENSG00000168827.14,+,158681995,158682157
chr3,ENSG00000168827.14,+,158682167,158682433
chr3,ENSG00000168827.14,+,158684524,158684668
chr3,ENSG00000168827.14,+,158690163,158690323
chr3,ENSG00000168827.14,+,158691139,158691192
chr3,ENSG00000168827.14,+,158691336,158692575
chr3,ENSG00000118849.9,-,158696892,158697680
chr3,ENSG00000118849.9,-,158704651,158704778
chr3,ENSG00000118855.18,+,158804319,158804371
chr3,ENSG00000118855.18,+,158805362,158805364
chr3,ENSG00000118855.18,+,158807040,158807082
chr3,ENSG00000118855.18,+,158807396,158807463
chr3,ENSG00000118855.18,+,158809179,158809261
chr3,ENSG00000118855.18,+,158819649,158819747
chr3,ENSG00000118855.18,+,158820215,158820326
chr3,ENSG00000118855.18,+,158821597,158821653
chr3,ENSG00000118855.18,+,158821984,158822140
chr3,ENSG00000118855.18,+,158823428,158823525
chr3,ENSG00000118855.18,+,158824124,158824236
chr3,ENSG00000118855.18,+,158825178,158825301
chr3,ENSG00000118855.18,+,158826015,158826062
chr3,ENSG00000118855.18,+,158827280,158827337
chr3,ENSG00000118855.18,+,158828979,158829719
chr3,ENSG00000214216.10,+,159262729,159263747
chr3,ENSG00000214216.10,+,159265401,159266307
chr3,ENSG00000250588.6,+,159764443,159764460
chr3,ENSG00000151967.18,+,159892104,159892190
chr3,ENSG00000250588.6,+,159892252,159892541
chr3,ENSG00000151967.18,+,159896723,159897360
chr3,ENSG00000250588.6,+,159896772,159897366
chr3,ENSG00000168811.6,+,159995557,159996019
chr3,ENSG00000248710.1,-,160227454,160227722
chr3,ENSG00000068885.14,-,160256986,160258527
chr3,ENSG00000248710.1,-,160258467,160258527
chr3,ENSG00000068885.14,-,160299079,160299266
chr3,ENSG00000068885.14,-,160303916,160303989
chr3,ENSG00000068885.14,-,160307663,160307781
chr3,ENSG00000068885.14,-,160319760,160319939
chr3,ENSG00000068885.14,-,160356013,160356150
chr3,ENSG00000068885.14,-,160357489,160357567
chr3,ENSG00000068885.14,-,160375819,160375880
chr3,ENSG00000068885.14,-,160377430,160377540
chr3,ENSG00000068885.14,-,160377833,160377890
chr3,ENSG00000068885.14,-,160381503,160381572
chr3,ENSG00000068885.14,-,160384601,160384646
chr3,ENSG00000113810.15,+,160412326,160412453
chr3,ENSG00000113810.15,+,160413473,160413613
chr3,ENSG00000113810.15,+,160414367,160414517
chr3,ENSG00000113810.15,+,160416251,160416415
chr3,ENSG00000113810.15,+,160417723,160417956
chr3,ENSG00000113810.15,+,160419358,160419543
chr3,ENSG00000113810.15,+,160420740,160420901
chr3,ENSG00000113810.15,+,160423425,160423650
chr3,ENSG00000113810.15,+,160423761,160423840
chr3,ENSG00000113810.15,+,160424867,160424947
chr3,ENSG00000213186.7,-,160432445,160437974
chr3,ENSG00000113810.15,+,160433807,160434962
chr3,ENSG00000213186.7,-,160439184,160439186
chr3,ENSG00000186432.8,-,160494995,160502106
chr3,ENSG00000179674.3,+,160677923,160678452
chr3,ENSG00000163590.13,+,160961736,160961873
chr3,ENSG00000163590.13,+,161022163,161022462
chr3,ENSG00000163590.13,+,161069155,161078907
chr3,ENSG00000169255.13,-,161083883,161085761
chr3,ENSG00000169255.13,-,161086755,161086788
chr3,ENSG00000169255.13,-,161089944,161090062
chr3,ENSG00000169251.12,+,161221994,161222013
chr3,ENSG00000169251.12,+,161250908,161252307
chr3,ENSG00000169251.12,+,161252864,161253532
chr3,ENSG00000196542.8,-,161344792,161346095
chr3,ENSG00000196542.8,-,161346324,161346355
chr3,ENSG00000196542.8,-,161347965,161348103
chr3,ENSG00000196542.8,-,161371530,161372043
chr3,ENSG00000182447.4,+,161503940,161503942
chr3,ENSG00000090402.7,-,164978898,164979364
chr3,ENSG00000090402.7,-,165068719,165068831
